OBJECTID,DBH,TPStructure,TPCondition,StumpDiameter,PlantingSpaceGlobalID,Geometry,GlobalID,GenusSpecies,CreatedDate,UpdatedDate,PlantedDate,RiskRating,RiskRatingDate,Lat,Long
162892,0,Retired,Fair,,19D9DAD7-321C-496A-B32A-9F425CA0F260,POINT(-73.8888522296111 40.88453991819562),CE76EACA-DB55-4B1E-82AF-60DE515E49F5,Acer rubrum - red maple,19:00.0,14:57.0,,,,-73.88885223,40.88453992
252771,21,Retired,Dead,,5B7E5BA1-62E2-4A9C-8E96-10D59DFB7893,POINT(-73.89774367842259 40.90627138344778),5B25CDF7-EF49-40FB-BF0B-A1E025E3C568,Acer rubrum - red maple,15:00.0,03:00.0,,,,-73.89774368,40.90627138
570661,9,Full,Fair,,4971166E-DEC0-4D40-972C-0B21193774AC,POINT(-73.89982869774909 40.877708433861514),66BEDB65-5229-4F0B-B073-8846C3B31E9E,Acer rubrum - red maple,24:54.0,41:02.0,,6,41:02.0,-73.8998287,40.87770843
570662,8,Retired,Dead,,835DB4A6-C26E-446A-95A9-C8D261AB330C,POINT(-73.89980926303771 40.87772074351887),85C70C2B-BA35-40E1-BF21-09E29B0BE023,Acer rubrum - red maple,24:00.0,40:00.0,,8,07:00.0,-73.89980926,40.87772074
570663,7,Full,Fair,,3365C775-E012-4481-896B-BB4A2005952E,POINT(-73.89976262060306 40.877750287941744),AED56777-35D1-49E8-AE71-B30382DB8138,Acer rubrum - red maple,24:55.0,23:46.0,,5,23:46.0,-73.89976262,40.87775029
578157,,Stump,Dead,23,8D1F5E08-51F4-4E91-AFEE-EDA40BBD27A6,POINT(-73.90017388151817 40.91114996768214),EE45679C-D070-4C58-93C2-11547FB7A51A,Acer rubrum - red maple,45:00.0,50:47.0,,9,23:00.0,-73.90017388,40.91114997
578159,25,Full,Fair,,44A6E16D-9033-45E0-8DA5-7952ADA09D54,POINT(-73.90019709446626 40.91106196201273),CDAAE65E-A266-49A9-9495-501BDE6A6BFF,Acer rubrum - red maple,45:03.0,46:39.0,,6,46:39.0,-73.90019709,40.91106196
579161,2,Full,Good,,BDE8F4AA-1E9D-43BD-A934-1A2C51C02A35,POINT(-73.87941706980217 40.87803489202841),7A2BB0F5-6838-4EC3-960F-9ED8EF905DEF,Acer rubrum - red maple,47:40.0,16:31.0,,3,16:31.0,-73.87941707,40.87803489
579170,3,Full,Good,,D80EF587-01E2-42CF-90F9-DBAC0B3E9FA5,POINT(-73.87916541436303 40.87878042304386),F0C799B4-707E-43FC-8627-AB62AEFBC521,Acer rubrum - red maple,47:42.0,31:52.0,,3,31:52.0,-73.87916541,40.87878042
579171,3,Full,Good,,A2663365-D9CD-4EDB-92D5-30694850B339,POINT(-73.8791365148378 40.878866035197824),9297EC56-2144-4EEC-BA05-4A04AAF1CD53,Acer rubrum - red maple,47:42.0,46:49.0,,3,46:49.0,-73.87913651,40.87886604
579172,2,Full,Good,,255EF506-4BA1-4DBB-A516-DE7C856D70E5,POINT(-73.87911892391364 40.878918148779384),2D276479-2E8B-4B85-8A23-9E54BBFE4AAD,Acer rubrum - red maple,47:42.0,47:41.0,,5,47:41.0,-73.87911892,40.87891815
579174,7,Full,Good,,BAAA151D-8B3F-4793-A243-BF4ADCA0B8DE,POINT(-73.87906902323007 40.87906597824977),CB1F2A6E-C345-48DC-9507-47C7255A0FFD,Acer rubrum - red maple,47:42.0,49:22.0,,6,49:22.0,-73.87906902,40.87906598
579187,14,Full,Good,,999217B0-5214-495B-9814-AF03C120851B,POINT(-73.87474826485295 40.87296405743123),9FBFA604-D3BF-4F0B-9EAE-ACBF1B841AA4,Acer rubrum - red maple,47:44.0,30:29.0,,8,30:29.0,-73.87474826,40.87296406
580572,7,Full,Good,,AB71C43F-C236-4FC2-BFDB-FFCA4F673FF5,POINT(-73.90861434270305 40.88402279803587),24251499-46FA-4B09-850F-697703453B22,Acer rubrum - red maple,51:26.0,20:54.0,,3,20:54.0,-73.90861434,40.8840228
580589,4,Full,Good,,4D610080-38BD-43E8-923F-63019C8C2977,POINT(-73.9090165993761 40.88530686270581),9F76CC91-5250-4C1E-A117-0CBAB1D1C869,Acer rubrum - red maple,51:29.0,22:50.0,,6,22:50.0,-73.9090166,40.88530686
582410,5,Retired,Dead,7,AE1570E7-6543-46DD-BAAC-5A5F79D4124D,POINT(-73.89238183846248 40.88252489556143),C46D5518-6641-49DD-951A-7BCA0640D071,Acer rubrum - red maple,56:27.0,35:15.0,,9,28:47.0,-73.89238184,40.8825249
582663,7,Full,Fair,,F48E1116-8DAC-41A2-B135-31D643717BAC,POINT(-73.89683067331154 40.88337448435395),B0706D2E-9BDF-43EC-862E-4FC25A711D95,Acer rubrum - red maple,57:10.0,10:11.0,,3,10:11.0,-73.89683067,40.88337448
582665,13,Full,Fair,,7EFEE3BE-6A75-46B1-B07E-C1EA1269B801,POINT(-73.89649224757987 40.883914427160505),61274169-2196-4229-BB11-4A4DD7B9C186,Acer rubrum - red maple,57:10.0,12:10.0,,7,12:10.0,-73.89649225,40.88391443
582682,6,Full,Good,,1E6323A2-EE56-43F0-8247-4334147A91CD,POINT(-73.89416698128197 40.88385743665691),97F4F710-475E-4B38-A744-5CE30D842B30,Acer rubrum - red maple,57:13.0,26:41.0,,5,26:41.0,-73.89416698,40.88385744
582685,4,Full,Good,,D81532B4-D7EB-474A-8286-D79524594CEF,POINT(-73.89381659459086 40.8837819612372),36B53B7F-BC78-4105-B7B9-DDE1A3E1348E,Acer rubrum - red maple,57:13.0,21:23.0,,3,21:23.0,-73.89381659,40.88378196
583145,2,Retired,Dead,,F65787ED-CFFF-42ED-BB42-F79A36084DD8,POINT(-73.89723951126653 40.882453745461675),617AC3C2-A33A-4399-BB34-9D4D999292CC,Acer rubrum - red maple,58:00.0,49:00.0,,3,42:00.0,-73.89723951,40.88245375
583151,8,Full,Good,,91D831C0-0642-408C-936E-3AC9D7702663,POINT(-73.89688117018089 40.88269017595874),73656316-6499-42DA-865B-A647284BEED5,Acer rubrum - red maple,58:31.0,04:42.0,,5,04:42.0,-73.89688117,40.88269018
583187,3,Retired,Dead,3,EA200C10-2766-4264-BCB3-410F17D578C8,POINT(-73.89771413833688 40.88391516539305),35243E79-D560-4D4D-831A-7D56920341D2,Acer rubrum - red maple,58:00.0,00:00.0,,3,32:00.0,-73.89771414,40.88391517
584329,8,Full,Good,0,AD9CEA35-7FE1-4871-AE92-EEB07505C2CF,POINT(-73.90745495949149 40.89366413283217),CE39D910-28CD-4832-8C9F-774B532748EA,Acer rubrum - red maple,01:31.0,,,,,-73.90745496,40.89366413
584330,7,Full,Good,0,DEB85E16-A6F8-43D5-99BB-3C9A789DBB8D,POINT(-73.90713558301266 40.893663819737405),8D7D8ED4-F429-4DF8-956F-FF8977785876,Acer rubrum - red maple,01:31.0,,,,,-73.90713558,40.89366382
584339,12,Full,Good,0,169FE8B3-B5E9-4A0F-8431-20DA78E05D7E,POINT(-73.90738859545229 40.89353024424011),A17953E4-F347-4369-987C-3D2D8ECEF9FF,Acer rubrum - red maple,01:32.0,,,,,-73.9073886,40.89353024
584340,16,Full,Good,0,0E191F36-4EFD-4ABA-AF06-C9F5A228A973,POINT(-73.90721317526548 40.8935309164841),EFAD31A3-BF89-4387-88C3-7F5462A66BB4,Acer rubrum - red maple,01:33.0,,,,,-73.90721318,40.89353092
584349,12,Full,Good,0,F1E0849E-8DD6-43B5-B749-BCFFB65930B4,POINT(-73.90649018085222 40.893536799098776),815A842A-A033-4A32-83CD-5C56738947D7,Acer rubrum - red maple,01:34.0,,,,,-73.90649018,40.8935368
584350,5,Full,Good,0,1693A286-0341-4ECC-A0ED-8A3C09260C18,POINT(-73.90629848313525 40.89353672427836),8469598B-153D-470A-BDC7-FF3AA5160504,Acer rubrum - red maple,01:34.0,,,,,-73.90629848,40.89353672
584351,4,Full,Good,0,E3124063-D30E-4671-8238-0E17B5F776AD,POINT(-73.9061845491419 40.89353667748444),41CD0BAB-B680-4339-8184-10049928E6B3,Acer rubrum - red maple,01:34.0,,,,,-73.90618455,40.89353668
584352,6,Full,Good,0,9AEC8C40-4655-438B-9480-5BA0C9692258,POINT(-73.90607025194258 40.89353663314162),C673D43B-F989-4290-BAB0-D23E6455ADBE,Acer rubrum - red maple,01:34.0,,,,,-73.90607025,40.89353663
584353,14,Full,Good,0,870D26C4-532C-470E-B579-F9874355CE6F,POINT(-73.9059393197806 40.89353657970666),C6C72597-C85F-43B4-A6C8-50B39E25F1FA,Acer rubrum - red maple,01:35.0,,,,,-73.90593932,40.89353658
584354,11,Full,Good,0,D6F1B8EE-6F96-466C-BCF3-965193A2935F,POINT(-73.9058170675496 40.89353653034627),E3594C7C-E440-4A7B-BD26-F4FEB146ADF3,Acer rubrum - red maple,01:35.0,,,,,-73.90581707,40.89353653
584355,7,Full,Good,0,27A154E4-B43C-4DCD-AA0B-D28927F518FC,POINT(-73.9057479375183 40.89349790424904),8F17463C-BC56-4212-BD1A-3AB887B85322,Acer rubrum - red maple,01:35.0,,,,,-73.90574794,40.8934979
584356,13,Full,Good,0,F010E94B-9ED0-41BF-8E6C-D8E1325BAD2F,POINT(-73.90570813835015 40.89345957539709),2012EB51-550E-4CD1-B857-188E9694DBDE,Acer rubrum - red maple,01:35.0,,,,,-73.90570814,40.89345958
584357,8,Full,Good,0,4C6C9DA8-15D5-4F95-ADD2-FDCD3DE16649,POINT(-73.9053760226303 40.89343510352657),331352DA-0E7C-474F-B7EF-4982C2AF7E4E,Acer rubrum - red maple,01:35.0,,,,,-73.90537602,40.8934351
584358,7,Full,Good,0,68F71123-2AB4-424F-8547-0BD3B818E676,POINT(-73.90530939331464 40.89348524687724),215C8CE7-9254-4BA2-AA92-0F7FA832BFB6,Acer rubrum - red maple,01:35.0,,,,,-73.90530939,40.89348525
584359,19,Full,Good,0,63BED7ED-887F-47C9-89C0-9199F4875540,POINT(-73.90529708956929 40.89370744469531),85D7DB1D-4749-4DCA-A334-D9457B19571C,Acer rubrum - red maple,01:35.0,,,,,-73.90529709,40.89370744
584360,6,Full,Good,0,4F2837A7-37CA-4571-9B84-D0B09B374DAC,POINT(-73.90565837169744 40.8937704754229),DA63886A-2C1E-4007-B932-FD37ED46DCD7,Acer rubrum - red maple,01:36.0,,,,,-73.90565837,40.89377048
584361,17,Full,Good,0,7FA934D7-6445-4FDB-97D9-154E9FD1B874,POINT(-73.90574333758444 40.89370807639409),996F7E72-EE63-4AE3-B1A4-3C1DB47FC188,Acer rubrum - red maple,01:36.0,,,,,-73.90574334,40.89370808
584362,6,Full,Good,0,55A147CB-2B93-40CA-8269-274CC082DA22,POINT(-73.90588093601937 40.89366277214893),CA6A73B3-350A-4C2F-8706-9D99771C1099,Acer rubrum - red maple,01:36.0,,,,,-73.90588094,40.89366277
584363,5,Full,Good,0,104A1627-EA5D-4F3D-9D58-C8E2D04C2F29,POINT(-73.9060060818962 40.89366293129782),1D7D87F2-AC1C-4611-BC03-66196C7B5275,Acer rubrum - red maple,01:36.0,,,,,-73.90600608,40.89366293
584364,11,Full,Good,0,F6AF52F5-62DC-4178-8C80-0802AF008983,POINT(-73.9061420793884 40.89366310599634),2BF03AA3-D638-4697-AB0E-84C5BD7D2DB7,Acer rubrum - red maple,01:36.0,,,,,-73.90614208,40.89366311
584365,4,Full,Good,0,C57171FC-45D5-436D-903A-439A52194BBF,POINT(-73.90625890626936 40.893663255247795),5C5A2550-D648-47EF-B134-1F8CE90E7083,Acer rubrum - red maple,01:36.0,,,,,-73.90625891,40.89366326
584367,7,Full,Good,0,0C5E947F-DA87-4B7D-848B-2B9BFC70994A,POINT(-73.90667232343505 40.893663781783296),67DBCB08-9479-4C3C-9062-75829FDCC228,Acer rubrum - red maple,01:37.0,,,,,-73.90667232,40.89366378
586372,10,Full,Fair,,F0A0F4C5-0E85-4777-8BEA-52F7A6B789CF,POINT(-73.8848815743811 40.87278175892942),B029D096-D8F9-4D21-8E79-AAAD2D95C725,Acer rubrum - red maple,07:11.0,52:02.0,,5,52:02.0,-73.88488157,40.87278176
586502,13,Full,Fair,,4C83D327-2EF1-47E5-B740-98E8A4B8651F,POINT(-73.88304466572419 40.87178619249813),02F75FB7-B16A-44B7-B2A9-58C1C6A1E178,Acer rubrum - red maple,07:32.0,37:30.0,,5,37:30.0,-73.88304467,40.87178619
586511,15,Full,Fair,,8C329CC2-4BFF-46CF-B4D3-6D995477749E,POINT(-73.8878685170626 40.86771543013845),8BAB0523-D3B1-4916-869E-1A21FA2ACE19,Acer rubrum - red maple,07:33.0,43:50.0,,5,43:50.0,-73.88786852,40.86771543
586512,17,Full,Fair,,6116D1A6-C0AA-429D-9DE5-90CD375FA0E5,POINT(-73.8878026423742 40.86778290625592),A0FA833E-3E28-4E8C-A7D9-1C6B648B28A4,Acer rubrum - red maple,07:33.0,44:29.0,,5,44:29.0,-73.88780264,40.86778291
586520,10,Full,Fair,,8D46DCD6-96E5-4015-89D6-E4B3F2A5E186,POINT(-73.88727367176433 40.8690461369117),793D7133-71DD-4159-ADA5-72C1793525D3,Acer rubrum - red maple,07:34.0,57:31.0,,6,57:31.0,-73.88727367,40.86904614
586531,7,Full,Fair,,BF5F1D91-FEEF-4B4E-BF10-5AECD4301B84,POINT(-73.88882601634411 40.86894240267824),DCE2FA97-DE92-43E4-B905-477BA859A3E9,Acer rubrum - red maple,07:36.0,04:04.0,,6,04:04.0,-73.88882602,40.8689424
586549,20,Full,Fair,,83340994-33EB-405F-AEE0-3A3476294BCB,POINT(-73.88786367334265 40.867851898093626),48E3F42F-599D-476B-B688-4D3815022961,Acer rubrum - red maple,07:39.0,41:30.0,,6,41:30.0,-73.88786367,40.8678519
586964,3,Full,Fair,,F2728CE8-0EBB-4C90-BEFF-100F9FB5AF16,POINT(-73.86185863094434 40.893082787584824),682CF41C-0A95-440E-AFEC-85B70AF2F7F9,Acer rubrum - red maple,08:49.0,41:17.0,,3,41:17.0,-73.86185863,40.89308279
587796,6,Full,Good,,B9197E5F-3F40-42BE-8429-3FD7AA97C083,POINT(-73.9019344426494 40.88576718861585),C148111F-338E-4A49-9C68-9AE78A616EDE,Acer rubrum - red maple,11:11.0,16:54.0,,5,16:54.0,-73.90193444,40.88576719
587797,3,Full,Good,,A675B275-D3C2-4FFB-8109-43D378386762,POINT(-73.90213574370594 40.885901028073064),260CA2B8-D5A7-41DD-A9D3-0CE32A6BB9BF,Acer rubrum - red maple,11:11.0,18:40.0,,3,18:40.0,-73.90213574,40.88590103
587798,4,Full,Good,,78878A9D-794A-4165-A8C6-BF533078005C,POINT(-73.90224999677255 40.88597698978488),6418F855-73CB-4E43-B21B-B0076BCB1D1C,Acer rubrum - red maple,11:11.0,20:04.0,,5,20:04.0,-73.90225,40.88597699
587806,5,Full,Good,,A391FF25-9512-4A72-BEE2-2A74EF924F46,POINT(-73.90134158492734 40.88522778840817),959ADAF8-04BD-40BA-A394-1BF8D07E1368,Acer rubrum - red maple,11:13.0,51:33.0,,3,51:33.0,-73.90134158,40.88522779
587819,6,Full,Good,,168D4C44-D4A9-4A04-87F8-B17BB11F6C32,POINT(-73.90130418768872 40.8850174035029),8CB1A234-99C9-4EB8-AF4F-C64A89E0CD81,Acer rubrum - red maple,11:15.0,45:17.0,,3,45:17.0,-73.90130419,40.8850174
587834,,Stump,Dead,21,77944AFA-865A-4FA9-8F36-3450EF166026,POINT(-73.90310469785211 40.88422995855667),2B43DC2E-4113-41C9-838B-1B7D4DB09D3C,Acer rubrum - red maple,11:17.0,11:19.0,,9,49:52.0,-73.9031047,40.88422996
587893,8,Full,Good,,BD1C9447-39E6-40C1-9977-0B704289D0A8,POINT(-73.90437842470133 40.88493220760842),9856CC00-F006-4AAA-A7B5-C0497E7E2414,Acer rubrum - red maple,11:27.0,31:45.0,,5,31:45.0,-73.90437842,40.88493221
587972,9,Full,Good,,EE2D27B3-D3F3-4BDD-A04A-53C5F8D412F7,POINT(-73.90282004205923 40.88589367524151),31074261-D9E1-4CAA-BA6C-FE2CAE88C874,Acer rubrum - red maple,11:40.0,07:06.0,,5,07:06.0,-73.90282004,40.88589368
589125,6,Full,Good,,BE5DB3DC-C74F-4A5E-81DC-32BD04DE2D41,POINT(-73.89823162626276 40.91102816290625),3DC87BC9-3EE6-479D-A3E1-629E87F2F249,Acer rubrum - red maple,14:57.0,27:42.0,,5,27:42.0,-73.89823163,40.91102816
589145,5,Full,Good,,27730E5B-1146-4538-BC2B-A025F5A8E3BD,POINT(-73.89828598511488 40.91130800013595),73CA0237-0246-4EB7-A22A-246D48284199,Acer rubrum - red maple,15:00.0,19:49.0,,5,19:49.0,-73.89828599,40.911308
589372,17,Full,Fair,,C5D48477-4E25-482B-A5F3-CA391B32528A,POINT(-73.89901457306308 40.90954750655024),3F24F296-AEA4-4249-BB84-6B996A4B0AFF,Acer rubrum - red maple,15:36.0,47:16.0,,6,47:16.0,-73.89901457,40.90954751
589373,20,Retired,Fair,0,DAEEDFF1-74D1-4980-89AD-07558B566EAB,POINT(-73.89891620289596 40.90954946925961),5CA7AF31-735F-4D6B-B871-A752820989F7,Acer rubrum - red maple,15:36.0,30:27.0,,7,12:55.0,-73.8989162,40.90954947
589894,,Stump,Dead,22,4C7971E0-2523-4A7E-A828-11C4D3E55302,POINT(-73.89803424231808 40.909653209321405),ADEAE1C1-758D-4654-8975-63A657BA663A,Acer rubrum - red maple,17:00.0,03:47.0,,9,37:00.0,-73.89803424,40.90965321
589918,6,Full,Good,,98FD74BF-1527-48B7-A2BC-AE60B30D3A99,POINT(-73.89754933311414 40.9096585221738),BCB95A42-B099-4392-98A5-E3F4FE13D779,Acer rubrum - red maple,17:12.0,11:48.0,,5,11:48.0,-73.89754933,40.90965852
589957,,Stump,Unknown,30,2440807D-F190-44C6-9B32-3774DC6B039F,POINT(-73.89812350715657 40.9077159884923),593C7D48-FFA9-4BA3-AE55-6E208CAEDE5A,Acer rubrum - red maple,17:18.0,06:09.0,,9,48:01.0,-73.89812351,40.90771599
590640,11,Full,Fair,,B12BB936-B49B-4F5B-B603-5CC37DD35905,POINT(-73.86436026101272 40.88700582678892),FEE044E0-635B-4AA4-B14A-CF5CF37FE9D0,Acer rubrum - red maple,19:20.0,53:06.0,,5,53:06.0,-73.86436026,40.88700583
590680,7,Full,Good,,592BAA61-D620-4F2F-A542-7FCA2FFD4557,POINT(-73.86353268022866 40.88848937915874),E069BF31-4624-4112-9522-2385E699BF85,Acer rubrum - red maple,19:26.0,59:50.0,,5,59:50.0,-73.86353268,40.88848938
590681,7,Full,Good,,2ED48C3E-0510-4018-8956-F1049EB9EE2E,POINT(-73.863579190042 40.88840417896652),3E953D7B-99F7-422B-89A7-1CA4B2D015B3,Acer rubrum - red maple,19:26.0,01:16.0,,5,01:16.0,-73.86357919,40.88840418
590912,28,Retired,Dead,35,DB8B2DB3-6EB0-4405-8D7C-2AD3B856335B,POINT(-73.89786401776584 40.90754658649388),A40A099B-E352-4F85-98F9-B9773E4F100F,Acer rubrum - red maple,20:00.0,49:00.0,,3,40:00.0,-73.89786402,40.90754659
590941,6,Full,Good,,CE3A4C7F-4951-45B0-9881-DDABBA123B3E,POINT(-73.89986326826528 40.90837155721966),41D612FA-D2ED-4FB4-8AD0-57179FDFEA09,Acer rubrum - red maple,20:09.0,04:14.0,,3,04:14.0,-73.89986327,40.90837156
590942,6,Full,Good,,869A36EC-045E-44AB-9780-F3AB530C421E,POINT(-73.89984901885771 40.90842453656092),B82E9904-332B-48CF-88E8-006A4157BFCC,Acer rubrum - red maple,20:09.0,05:25.0,,3,05:25.0,-73.89984902,40.90842454
591047,24,Full,Good,,C960F0FD-977B-42DA-A301-A8B4BAD98409,POINT(-73.90068521726269 40.90927768098532),CBF702C8-F102-44EC-8196-B7E3B5F81314,Acer rubrum - red maple,20:26.0,29:40.0,,3,29:40.0,-73.90068522,40.90927768
591052,21,Retired,Poor,0,D460FF1A-CF3D-4B85-BFA5-E96ECF455C5F,POINT(-73.9008874649357 40.90852520448322),6CD4E583-ED83-4646-B92C-1AF33B94FE21,Acer rubrum - red maple,20:00.0,11:11.0,,11,58:25.0,-73.90088746,40.9085252
591083,22,Full,Fair,,9B06C897-7F12-4A76-9B90-A67500651D25,POINT(-73.90050600768825 40.90680819074657),B2F10B65-AD5A-4C4F-8147-C486B5E4074E,Acer rubrum - red maple,20:32.0,13:31.0,,5,13:31.0,-73.90050601,40.90680819
591421,20,Full,Poor,,606D67CF-E639-448E-80E4-57208CC7B254,POINT(-73.89686861928351 40.90627325660348),F2D2D0A8-C069-47D8-A5DD-6C44A327F4FA,Acer rubrum - red maple,21:29.0,57:33.0,,8,57:33.0,-73.89686862,40.90627326
591533,2,Retired,Fair,0,EBD27756-5F99-4B70-8819-C3757C0A2516,POINT(-73.90768391011852 40.878784392645024),6067928C-A20C-4B7D-92E9-0F908F5D0F5A,Acer rubrum - red maple,21:00.0,39:00.0,,,,-73.90768391,40.87878439
591855,6,Full,Good,,ABAF7882-3770-46D7-BA16-BBE3D864CE30,POINT(-73.90608610431578 40.880404806593056),19A3D0CE-C3C3-46A5-A469-5B95B50A25D0,Acer rubrum - red maple,22:46.0,32:41.0,,6,32:41.0,-73.9060861,40.88040481
591859,4,Full,Good,,A986470D-A49C-4B01-BC27-25CB4F4F1375,POINT(-73.90564771477317 40.88085786336053),159F162B-8DF0-414F-83F0-4324032DA960,Acer rubrum - red maple,22:47.0,24:53.0,,3,24:53.0,-73.90564771,40.88085786
591872,8,Full,Fair,,BF7C8DD6-0177-4097-85DA-3901C8213F26,POINT(-73.90486178972901 40.88146385652761),B3890701-8B58-40C6-B2E0-7F98510495F9,Acer rubrum - red maple,22:49.0,57:31.0,,6,57:31.0,-73.90486179,40.88146386
592711,7,Full,Good,,F6BB941B-4AF9-4377-B337-4D278CEE5868,POINT(-73.90020364373417 40.910562495658574),0C78B514-1CE7-46DB-9387-5F36770EC1AF,Acer rubrum - red maple,25:25.0,33:32.0,,5,33:32.0,-73.90020364,40.9105625
592740,22,Full,Good,,280161A4-71BD-43FC-B8C1-30F54184923E,POINT(-73.90087316151977 40.91147541728128),BD95F179-E7DB-4216-94CC-6248946CC28A,Acer rubrum - red maple,25:30.0,24:27.0,,6,24:27.0,-73.90087316,40.91147542
592746,12,Retired,Dead,12,AF0CE9D1-F021-4982-983E-054EC03C6E21,POINT(-73.90099170130443 40.911037447114666),6FA20185-5FE2-4284-9E5C-F8E867956BC1,Acer rubrum - red maple,25:00.0,11:11.0,,10,04:04.0,-73.9009917,40.91103745
592809,,Stump,Dead,14,17AB0EC6-42FA-497D-A9F1-D552EA9583F4,POINT(-73.90201252124444 40.91121305708546),D484CA09-E823-4914-A984-5CF51430307B,Acer rubrum - red maple,25:00.0,37:37.0,,8,49:00.0,-73.90201252,40.91121306
592815,27,Full,Fair,,5D4C7951-13E6-4F5C-8DC5-F04B9505C804,POINT(-73.90249452050713 40.91003252165406),75A78F29-509A-4F15-925A-46B8AB2B8BA2,Acer rubrum - red maple,25:46.0,37:51.0,,6,37:51.0,-73.90249452,40.91003252
592841,,Stump,Dead,24,1BBD8B9F-89B2-4ED2-83AC-EDDDBB78B7DD,POINT(-73.90170008700449 40.90990148339026),C7BFB962-0658-4438-8789-9E5E3D940EBF,Acer rubrum - red maple,25:00.0,42:31.0,,9,32:00.0,-73.90170009,40.90990148
592873,17,Full,Fair,,AF504B1C-14EF-46F1-AA99-6608A75F64BF,POINT(-73.90172827809327 40.91172583186214),71D7CDA7-156E-4B1F-A742-CCFF7CE86C45,Acer rubrum - red maple,25:55.0,33:15.0,,5,33:15.0,-73.90172828,40.91172583
593595,3,Retired,Poor,0,9FD32B36-F86E-47F4-BBA9-599DC9798F22,POINT(-73.91444364782775 40.8832899159308),E7EE4204-E049-4434-9DF3-E5082046B920,Acer rubrum - red maple,27:00.0,46:21.0,,8,05:38.0,-73.91444365,40.88328992
593606,27,Stump,Dead,32,14017881-3068-4758-967C-513FA226CECC,POINT(-73.91303873905674 40.88408057490819),46818375-86C9-4238-A932-3005108D3718,Acer rubrum - red maple,27:57.0,16:01.0,,8,46:19.0,-73.91303874,40.88408057
594162,6,Retired,Dead,6,FB2DF6F7-E1A8-48E7-8D48-6644476F417E,POINT(-73.90423639174894 40.87877539021068),1F5A0143-41BA-4773-8D6F-B9A2AC222EF6,Acer rubrum - red maple,29:00.0,21:19.0,,9,22:00.0,-73.90423639,40.87877539
594279,12,Retired,Dead,14,09321F37-89FC-421B-B55F-72DC17C74898,POINT(-73.90435785982245 40.88197733924019),43D922D4-0595-4A3B-A8E2-663E36B5BF86,Acer rubrum - red maple,29:00.0,03:00.0,,8,48:00.0,-73.90435786,40.88197734
594282,12,Full,Fair,,42F6930C-8DEB-4E9F-8625-A57B33F4BA64,POINT(-73.90416148296026 40.88217844503167),CECB07EA-2B06-469E-A4DC-3AB09067E0E0,Acer rubrum - red maple,29:48.0,29:24.0,,6,29:24.0,-73.90416148,40.88217845
594290,17,Full,Fair,,9988841B-C88E-42A7-91BC-F72D8FE1FFBD,POINT(-73.90292160700233 40.883658702943926),8B9CC259-AEB3-44B9-B33F-9D65BC523084,Acer rubrum - red maple,29:50.0,28:53.0,,7,28:53.0,-73.90292161,40.8836587
594300,9,Full,Fair,,CCCB8B5F-ADBE-4186-82D3-8506944773E6,POINT(-73.9032728300659 40.88419748867437),963969C6-DC19-46B5-A542-0C204C4C4361,Acer rubrum - red maple,29:51.0,13:25.0,,5,13:25.0,-73.90327283,40.88419749
595036,29,Retired,Dead,36,6860FEF7-EA89-4203-9DD3-5349010694F9,POINT(-73.8822253423376 40.87103550306013),9851C344-1D48-4D8F-AB88-8900E3FC498D,Acer rubrum - red maple,32:00.0,47:00.0,,12,06:00.0,-73.88222534,40.8710355
595497,10,Retired,Dead,10,F72E82ED-E7DB-47C1-9834-D733B1469957,POINT(-73.90878176720828 40.88601327671145),1E8CC970-0E03-4EC9-A965-FB04E869F4C2,Acer rubrum - red maple,33:00.0,55:00.0,,10,47:00.0,-73.90878177,40.88601328
595521,27,Retired,Good,0,51093FB6-504D-4553-BE31-472A156185A7,POINT(-73.86425635953033 40.89713861180788),2FF6C4F6-3A7D-4C23-8E79-EEDC31300002,Acer rubrum - red maple,33:00.0,14:00.0,,,,-73.86425636,40.89713861
595536,24,Retired,Dead,0,B5FC1969-F862-495E-8E05-6B4694243ECF,POINT(-73.86522492204524 40.89706101194667),F3912A01-7145-43F8-AC56-51157DA6E931,Acer rubrum - red maple,33:34.0,59:26.0,,,,-73.86522492,40.89706101
595644,21,Full,Fair,,E9BA90AF-C7CE-4966-AEEB-D40BFFDC6863,POINT(-73.87526630927105 40.89689240025289),4D62362C-06F9-4224-A70F-0E7FD97575C8,Acer rubrum - red maple,33:53.0,48:40.0,,8,48:40.0,-73.87526631,40.8968924
595645,20,Retired,Poor,24,4E96C518-2783-4A59-B6F0-8C855511E8CF,POINT(-73.875005193027 40.89688894942987),489770A5-40C1-4E97-910A-9B29316F0334,Acer rubrum - red maple,33:00.0,11:00.0,,,,-73.87500519,40.89688895
595651,20,Retired,Poor,0,BF0D2584-78B9-473D-A742-328D703ADE73,POINT(-73.87487165558969 40.89699154684894),AB451D66-13E1-4C77-BAD7-673971018911,Acer rubrum - red maple,33:54.0,53:47.0,,8,30:11.0,-73.87487166,40.89699155
595670,5,Full,Good,,2E3E79B3-87C9-41F0-B38C-A9A562972F15,POINT(-73.8708223320016 40.90000874768373),F4E46813-BE35-4AEC-9407-5F997890FEC7,Acer rubrum - red maple,33:57.0,31:08.0,,5,31:08.0,-73.87082233,40.90000875
